followup_id,trainee_id,placement_id,followup_date,scheduled_month,status,employment_status_at_followup,wage_at_followup,notes
2536,1438,1321,2025-05-31,3,completed,employed,10700.0,
2537,1438,1321,2025-08-29,6,completed,employed,11000.0,
2538,1438,1321,2026-02-25,12,completed,employed,10700.0,
2539,1440,1322,2025-06-01,3,completed,employed,12400.0,
2540,1440,1322,2025-08-30,6,completed,employed,13100.0,
2541,1440,1322,2026-02-26,12,completed,employed,14000.0,
2542,1442,1323,2025-05-29,3,missed,,,
2543,1442,1323,2025-08-27,6,completed,employed,10800.0,
2544,1442,1323,2026-02-23,12,completed,employed,11500.0,
2545,1445,1325,2025-05-21,3,completed,employed,13000.0,
2546,1445,1325,2025-08-19,6,completed,employed,12800.0,
2547,1445,1325,2026-02-15,12,missed,,,
2548,1446,1326,2025-06-19,3,completed,employed,12000.0,
2549,1446,1326,2025-09-17,6,completed,employed,12400.0,
2550,1446,1326,2026-03-16,12,completed,employed,12800.0,
2551,1447,1327,2025-07-24,3,completed,employed,10500.0,
2552,1447,1327,2025-10-22,6,completed,unemployed,,Left due to low wage relative to workload
2553,1447,1327,2026-04-20,12,completed,unemployed,,
2554,1449,1329,2025-06-19,3,completed,employed,13100.0,
2555,1449,1329,2025-09-17,6,missed,,,
2556,1449,1329,2026-03-16,12,missed,,,
2557,1452,1332,2025-07-17,3,completed,employed,12000.0,
2558,1452,1332,2025-10-15,6,completed,employed,12800.0,
2559,1452,1332,2026-04-13,12,completed,employed,12500.0,
2560,1453,1333,2025-06-18,3,completed,employed,10500.0,
2561,1453,1333,2025-09-16,6,missed,,,
2562,1453,1333,2026-03-15,12,missed,,,
2563,1455,1335,2025-05-21,3,completed,employed,10400.0,
2564,1455,1335,2025-08-19,6,completed,unemployed,,Commute / relocation issues
2565,1455,1335,2026-02-15,12,completed,unemployed,,
2566,1456,1336,2025-06-19,3,completed,employed,11700.0,
2567,1456,1336,2025-09-17,6,missed,,,
2568,1456,1336,2026-03-16,12,completed,employed,11900.0,
2569,1457,1337,2025-07-02,3,missed,,,
2570,1457,1337,2025-09-30,6,completed,employed,10900.0,
2571,1457,1337,2026-03-29,12,completed,employed,11700.0,
2572,1458,1338,2025-06-14,3,completed,employed,12300.0,
2573,1458,1338,2025-09-12,6,completed,employed,11900.0,
2574,1458,1338,2026-03-11,12,completed,employed,12000.0,
2575,1459,1339,2025-07-20,3,completed,employed,12900.0,
2576,1459,1339,2025-10-18,6,completed,unemployed,,Moved to a better opportunity
2577,1459,1339,2026-04-16,12,completed,unemployed,,
2578,1460,1340,2025-05-25,3,missed,,,
2579,1460,1340,2025-08-23,6,missed,,,
2580,1460,1340,2026-02-19,12,completed,employed,11800.0,
2581,1462,1342,2025-05-28,3,completed,employed,11100.0,
2582,1462,1342,2025-08-26,6,completed,employed,11500.0,
2583,1462,1342,2026-02-22,12,completed,employed,12200.0,
2584,1465,1345,2025-07-05,3,completed,employed,9300.0,
2585,1465,1345,2025-10-03,6,completed,employed,9300.0,
2586,1465,1345,2026-04-01,12,completed,employed,9200.0,
2587,1468,1348,2025-05-26,3,completed,unemployed,,Moved to a better opportunity
2588,1468,1348,2025-08-24,6,completed,unemployed,,
2589,1468,1348,2026-02-20,12,completed,unemployed,,
2590,1471,1351,2025-06-27,3,completed,employed,13000.0,
2591,1471,1351,2025-09-25,6,completed,employed,13500.0,
2592,1471,1351,2026-03-24,12,completed,employed,13400.0,
2593,1474,1353,2025-06-29,3,completed,employed,13200.0,
2594,1474,1353,2025-09-27,6,completed,employed,14300.0,
2595,1474,1353,2026-03-26,12,completed,employed,14800.0,
2596,1475,1354,2025-06-29,3,completed,employed,10500.0,
2597,1475,1354,2025-09-27,6,completed,employed,11100.0,
2598,1475,1354,2026-03-26,12,completed,employed,11000.0,
2599,1476,1355,2025-05-23,3,completed,employed,13000.0,
2600,1476,1355,2025-08-21,6,completed,employed,13800.0,
2601,1476,1355,2026-02-17,12,completed,employed,14900.0,
2602,1477,1356,2025-06-23,3,completed,employed,10700.0,
2603,1477,1356,2025-09-21,6,completed,employed,11500.0,
2604,1477,1356,2026-03-20,12,completed,employed,12000.0,
2605,1479,1358,2025-07-13,3,completed,employed,13700.0,
2606,1479,1358,2025-10-11,6,completed,employed,14100.0,
2607,1479,1358,2026-04-09,12,completed,employed,14200.0,
2608,1485,1362,2025-07-07,3,completed,employed,10000.0,
2609,1485,1362,2025-10-05,6,missed,,,
2610,1485,1362,2026-04-03,12,completed,employed,10300.0,
2611,1486,1363,2025-06-01,3,missed,,,
2612,1486,1363,2025-08-30,6,completed,employed,10600.0,
2613,1486,1363,2026-02-26,12,missed,,,
2614,1488,1365,2025-06-26,3,missed,,,
2615,1488,1365,2025-09-24,6,completed,unemployed,,Job did not match trained skillset
2616,1488,1365,2026-03-23,12,completed,unemployed,,
2617,1489,1366,2025-06-01,3,completed,employed,10000.0,
2618,1489,1366,2025-08-30,6,completed,employed,10900.0,
2619,1489,1366,2026-02-26,12,completed,employed,11200.0,
2620,1490,1367,2025-06-24,3,completed,employed,11800.0,
2621,1490,1367,2025-09-22,6,completed,employed,11800.0,
2622,1490,1367,2026-03-21,12,missed,,,
2623,1491,1368,2025-06-05,3,completed,employed,12900.0,
2624,1491,1368,2025-09-03,6,completed,employed,13800.0,
2625,1491,1368,2026-03-02,12,missed,,,
2626,1493,1370,2025-07-05,3,completed,unemployed,,Health-related reasons
2627,1493,1370,2025-10-03,6,completed,unemployed,,
2628,1493,1370,2026-04-01,12,completed,unemployed,,
2629,1494,1371,2025-06-18,3,completed,employed,11100.0,
2630,1494,1371,2025-09-16,6,completed,employed,12000.0,
2631,1494,1371,2026-03-15,12,missed,,,
2632,1495,1372,2025-05-21,3,completed,employed,12600.0,
2633,1495,1372,2025-08-19,6,completed,employed,13300.0,
2634,1495,1372,2026-02-15,12,completed,employed,14300.0,
