trainee_id,district,state,gender,category,dob_year,consent_flag,course,course_sector,provider,training_start_date,training_end_date,completion_status,assessment_score,certification_id,placement_type,job_title,job_sector,employer,placement_start_date,verification_status,non_placement_reason,employment_status,attrition_reason,initial_wage,wage_3_month,wage_6_month,wage_12_month
477,Faridabad,Haryana,Female,ST,1996,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,63.9,CERT-477,not_placed,,,,,unverified,Felt underprepared / skill mismatch,,,,,,
478,Gautam Buddh Nagar,Uttar Pradesh,Male,ST,2004,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,75.2,CERT-478,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Sen PLC,2025-05-08,confirmed,,active,,12700.0,13400.0,13700.0,
479,Jaipur,Rajasthan,Other,SC,1997,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,48.0,CERT-479,not_placed,,,,,unverified,Wage offered too low,,,,,,
480,Faridabad,Haryana,Other,General,1998,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,dropped_out,67.3,,,,,,,,,,,,,,
481,Ghaziabad,Uttar Pradesh,Female,OBC,2000,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,88.3,CERT-481,self_employment,Healthcare Support Associate,Healthcare Support,,2025-04-30,unverified,,active,,15700.0,16600.0,17300.0,18200.0
482,Gurugram,Haryana,Female,General,1997,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,dropped_out,86.4,,,,,,,,,,,,,,
483,Ghaziabad,Uttar Pradesh,Other,ST,2007,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,84.1,CERT-483,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Kale LLC,2025-05-09,confirmed,,active,,15900.0,16800.0,17600.0,
484,Jaipur,Rajasthan,Female,OBC,1991,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,49.1,CERT-484,wage_employment,Healthcare Support Associate,Healthcare Support,Sen PLC,2025-06-02,confirmed,,active,,11600.0,11700.0,12400.0,
485,Gurugram,Haryana,Male,OBC,2007,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,59.2,CERT-485,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
486,Gautam Buddh Nagar,Uttar Pradesh,Male,ST,2001,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,55.8,CERT-486,apprenticeship,Healthcare Support Associate,Healthcare Support,Ahuja-Dutta,2025-06-01,confirmed,,active,,14200.0,14600.0,15400.0,
487,Jaipur,Rajasthan,Male,General,2002,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,65.4,CERT-487,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Ahuja-Dutta,2025-06-17,unverified,,active,,12700.0,14000.0,14200.0,
488,Jaipur,Rajasthan,Male,General,2003,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,74.3,CERT-488,not_placed,,,,,unverified,No suitable openings in area,,,,,,
489,Gurugram,Haryana,Male,ST,2007,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,75.1,CERT-489,wage_employment,Healthcare Support Associate,Healthcare Support,Kale LLC,2025-06-21,confirmed,,active,,11400.0,11100.0,11300.0,12200.0
490,Jaipur,Rajasthan,Male,OBC,2000,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,45.9,CERT-490,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,"Sami, Oak and Mall",2025-06-23,confirmed,,ended,Left due to low wage relative to workload,14100.0,,,
491,Faridabad,Haryana,Female,OBC,1994,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,77.8,CERT-491,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Sen PLC,2025-05-16,unverified,,active,,14600.0,15200.0,16500.0,
492,Gurugram,Haryana,Female,ST,1993,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,49.1,CERT-492,wage_employment,Healthcare Support Associate,Healthcare Support,Parmer LLC,2025-06-15,confirmed,,ended,Job did not match trained skillset,12700.0,13500.0,14300.0,
493,Gurugram,Haryana,Other,SC,2006,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,65.1,CERT-493,self_employment,Healthcare Support Associate,Healthcare Support,,2025-05-12,confirmed,,active,,16000.0,16500.0,17200.0,18200.0
494,Gurugram,Haryana,Male,OBC,1997,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,84.7,CERT-494,wage_employment,Healthcare Support Associate,Healthcare Support,Parmer LLC,2025-06-14,confirmed,,active,,13200.0,14000.0,14600.0,
495,Gurugram,Haryana,Male,SC,1999,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,66.7,CERT-495,wage_employment,Healthcare Support Associate,Healthcare Support,Kale LLC,2025-05-18,confirmed,,active,,11600.0,11800.0,,
496,Jaipur,Rajasthan,Male,SC,2002,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,81.9,CERT-496,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,"Sami, Oak and Mall",2025-06-05,disputed,,active,,12800.0,13000.0,13300.0,13800.0
497,Gautam Buddh Nagar,Uttar Pradesh,Female,SC,1994,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,69.0,CERT-497,wage_employment,Healthcare Support Associate,Healthcare Support,Parmer LLC,2025-05-28,confirmed,,active,,13600.0,14200.0,15000.0,15700.0
498,Gurugram,Haryana,Female,SC,2000,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,51.3,CERT-498,wage_employment,Healthcare Support Associate,Healthcare Support,Ahuja-Dutta,2025-05-29,unverified,,ended,Moved to a better opportunity,11500.0,12000.0,,
499,Ghaziabad,Uttar Pradesh,Male,General,1990,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,59.9,CERT-499,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
500,Faridabad,Haryana,Female,ST,2006,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,50.8,CERT-500,not_placed,,,,,unverified,Felt underprepared / skill mismatch,,,,,,
501,Faridabad,Haryana,Male,SC,2003,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,52.3,CERT-501,self_employment,Healthcare Support Associate,Healthcare Support,,2025-06-07,confirmed,,active,,12400.0,12400.0,13400.0,13900.0
502,Gautam Buddh Nagar,Uttar Pradesh,Female,OBC,1990,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,91.2,CERT-502,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Kale LLC,2025-05-12,confirmed,,active,,11400.0,11900.0,12000.0,12100.0
503,Ghaziabad,Uttar Pradesh,Male,OBC,2001,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,89.6,CERT-503,not_placed,,,,,unverified,Pursuing further education,,,,,,
504,Faridabad,Haryana,Other,SC,2002,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,60.7,CERT-504,apprenticeship,Healthcare Support Associate,Healthcare Support,"Sami, Oak and Mall",2025-06-15,unverified,,active,,14300.0,15000.0,16200.0,
505,Gurugram,Haryana,Female,ST,2006,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,dropped_out,85.9,,,,,,,,,,,,,,
506,Gurugram,Haryana,Male,ST,2000,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,67.5,CERT-506,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Kale LLC,2025-05-21,confirmed,,ended,Commute / relocation issues,12100.0,12600.0,12900.0,
507,Gurugram,Haryana,Other,General,2001,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,72.5,CERT-507,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Ahuja-Dutta,2025-06-30,confirmed,,active,,12100.0,12900.0,13000.0,
508,Gurugram,Haryana,Female,OBC,1990,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,dropped_out,84.7,,,,,,,,,,,,,,
509,Faridabad,Haryana,Female,SC,2002,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,49.1,CERT-509,self_employment,Healthcare Support Associate,Healthcare Support,,2025-06-15,confirmed,,active,,15000.0,15600.0,16800.0,
510,Jaipur,Rajasthan,Male,SC,2005,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,56.8,CERT-510,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,"Sami, Oak and Mall",2025-06-30,disputed,,active,,14600.0,15200.0,15600.0,
511,Gautam Buddh Nagar,Uttar Pradesh,Other,OBC,1993,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,94.9,CERT-511,wage_employment,Healthcare Support Associate,Healthcare Support,Kale LLC,2025-06-22,unverified,,ended,Family circumstances changed,12300.0,13100.0,,
512,Faridabad,Haryana,Male,SC,2007,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,57.5,CERT-512,wage_employment,Healthcare Support Associate,Healthcare Support,Chanda Group,2025-05-03,unverified,,active,,11100.0,11900.0,13200.0,14200.0
513,Gautam Buddh Nagar,Uttar Pradesh,Male,SC,2003,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,77.6,CERT-513,self_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,,2025-05-11,confirmed,,active,,12300.0,13300.0,13600.0,
514,Faridabad,Haryana,Female,ST,1995,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,dropped_out,96.8,,,,,,,,,,,,,,
515,Gurugram,Haryana,Female,General,1996,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,62.5,CERT-515,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Ahuja-Dutta,2025-05-01,confirmed,,active,,15100.0,16200.0,16900.0,
516,Ghaziabad,Uttar Pradesh,Other,OBC,1993,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,58.9,CERT-516,self_employment,Healthcare Support Associate,Healthcare Support,,2025-06-11,confirmed,,ended,Left due to low wage relative to workload,11000.0,12000.0,,
517,Ghaziabad,Uttar Pradesh,Male,ST,2006,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,62.3,CERT-517,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Chanda Group,2025-06-12,confirmed,,ended,Job did not match trained skillset,15200.0,,,
518,Gurugram,Haryana,Male,ST,1994,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,86.8,CERT-518,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
519,Faridabad,Haryana,Female,General,2001,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,90.3,CERT-519,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
520,Faridabad,Haryana,Other,OBC,1996,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,54.5,CERT-520,not_placed,,,,,unverified,Wage offered too low,,,,,,
521,Faridabad,Haryana,Other,OBC,2001,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,dropped_out,61.5,,,,,,,,,,,,,,
522,Gautam Buddh Nagar,Uttar Pradesh,Male,General,2001,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,46.8,CERT-522,wage_employment,Healthcare Support Associate,Healthcare Support,Sen PLC,2025-05-25,unverified,,ended,Left due to low wage relative to workload,13500.0,14300.0,,
523,Ghaziabad,Uttar Pradesh,Female,General,1995,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,89.8,CERT-523,wage_employment,Healthcare Support Associate,Healthcare Support,Sen PLC,2025-06-02,disputed,,active,,11800.0,12700.0,13300.0,
524,Jaipur,Rajasthan,Other,SC,1994,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,68.5,CERT-524,wage_employment,Healthcare Support Associate,Healthcare Support,Chanda Group,2025-06-14,confirmed,,active,,11600.0,12800.0,13800.0,14700.0
525,Gurugram,Haryana,Female,OBC,2004,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,81.1,CERT-525,not_placed,,,,,unverified,Felt underprepared / skill mismatch,,,,,,
526,Ghaziabad,Uttar Pradesh,Female,ST,1999,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,54.4,CERT-526,wage_employment,Healthcare Support Associate,Healthcare Support,Ahuja-Dutta,2025-05-17,confirmed,,active,,13200.0,13900.0,14000.0,
527,Jaipur,Rajasthan,Female,OBC,2002,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,68.0,CERT-527,self_employment,Healthcare Support Associate,Healthcare Support,,2025-05-29,unverified,,ended,Left due to low wage relative to workload,12300.0,,,
528,Ghaziabad,Uttar Pradesh,Other,SC,2004,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,65.0,CERT-528,wage_employment,Healthcare Support Associate,Healthcare Support,Parmer LLC,2025-05-06,unverified,,active,,14200.0,14700.0,15600.0,
529,Faridabad,Haryana,Male,OBC,2002,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,64.8,CERT-529,self_employment,Healthcare Support Associate,Healthcare Support,,2025-05-31,confirmed,,ended,Job did not match trained skillset,15800.0,,,
530,Jaipur,Rajasthan,Other,OBC,1996,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,62.7,CERT-530,not_placed,,,,,unverified,Health-related reasons,,,,,,
531,Gurugram,Haryana,Male,ST,1994,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,69.4,CERT-531,not_placed,,,,,unverified,Wage offered too low,,,,,,
532,Ghaziabad,Uttar Pradesh,Male,General,1999,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,90.5,CERT-532,self_employment,Healthcare Support Associate,Healthcare Support,,2025-05-12,unverified,,active,,11500.0,12200.0,13200.0,14200.0
533,Gurugram,Haryana,Other,ST,2003,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,63.4,CERT-533,not_placed,,,,,unverified,Health-related reasons,,,,,,
534,Gautam Buddh Nagar,Uttar Pradesh,Other,OBC,1997,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,64.6,CERT-534,self_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,,2025-06-12,unverified,,active,,11200.0,11500.0,12100.0,12800.0
535,Gautam Buddh Nagar,Uttar Pradesh,Female,SC,2004,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,50.4,CERT-535,not_placed,,,,,unverified,Felt underprepared / skill mismatch,,,,,,
536,Gautam Buddh Nagar,Uttar Pradesh,Male,OBC,1995,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,65.4,CERT-536,wage_employment,Healthcare Support Associate,Healthcare Support,Parmer LLC,2025-06-13,confirmed,,active,,14200.0,14500.0,15400.0,15700.0
537,Ghaziabad,Uttar Pradesh,Male,SC,1990,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,88.1,CERT-537,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
538,Gautam Buddh Nagar,Uttar Pradesh,Male,General,2004,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,70.9,CERT-538,self_employment,Healthcare Support Associate,Healthcare Support,,2025-06-09,confirmed,,ended,Commute / relocation issues,11900.0,,,
539,Gurugram,Haryana,Other,ST,1991,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,49.5,CERT-539,self_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,,2025-06-25,disputed,,ended,Job did not match trained skillset,15500.0,16300.0,,
540,Gautam Buddh Nagar,Uttar Pradesh,Other,General,2002,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,78.7,CERT-540,wage_employment,Healthcare Support Associate,Healthcare Support,Ahuja-Dutta,2025-05-25,confirmed,,ended,Job did not match trained skillset,16000.0,15900.0,,
541,Faridabad,Haryana,Other,OBC,1998,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,80.6,CERT-541,apprenticeship,Healthcare Support Associate,Healthcare Support,Parmer LLC,2025-05-29,confirmed,,ended,Left due to low wage relative to workload,14000.0,15100.0,,
542,Jaipur,Rajasthan,Other,ST,2004,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,62.4,CERT-542,apprenticeship,Healthcare Support Helper (low-relevance role),Healthcare Support,Sen PLC,2025-06-05,confirmed,,active,,14500.0,15500.0,15800.0,16000.0
543,Gurugram,Haryana,Male,ST,2000,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,dropped_out,78.1,,,,,,,,,,,,,,
544,Ghaziabad,Uttar Pradesh,Other,ST,2001,1,General Duty Assistant,Healthcare Support,Ghaziabad Skill Centre 2,2025-01-24,2025-04-18,completed,85.5,CERT-544,not_placed,,,,,unverified,Job location too far / relocation not feasible,,,,,,
545,Faridabad,Haryana,Male,OBC,1997,1,Home Health Aide,Healthcare Support,Jaipur Skill Centre 5,2025-04-09,2025-07-02,completed,95.3,CERT-545,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Ahuja-Dutta,2025-07-21,confirmed,,active,,12100.0,12500.0,12800.0,12800.0
546,Faridabad,Haryana,Male,SC,2005,1,Home Health Aide,Healthcare Support,Jaipur Skill Centre 5,2025-04-09,2025-07-02,completed,68.8,CERT-546,not_placed,,,,,unverified,Wage offered too low,,,,,,
547,Gurugram,Haryana,Other,SC,1990,1,Home Health Aide,Healthcare Support,Jaipur Skill Centre 5,2025-04-09,2025-07-02,completed,79.8,CERT-547,not_placed,,,,,unverified,Wage offered too low,,,,,,
548,Jaipur,Rajasthan,Male,ST,2003,1,Home Health Aide,Healthcare Support,Jaipur Skill Centre 5,2025-04-09,2025-07-02,completed,46.5,CERT-548,wage_employment,Healthcare Support Helper (low-relevance role),Healthcare Support,Chanda Group,2025-07-17,unverified,,active,,14100.0,14200.0,14300.0,15200.0
549,Ghaziabad,Uttar Pradesh,Male,OBC,1995,1,Home Health Aide,Healthcare Support,Jaipur Skill Centre 5,2025-04-09,2025-07-02,completed,60.5,CERT-549,not_placed,,,,,unverified,Wage offered too low,,,,,,
550,Faridabad,Haryana,Female,ST,2004,1,Home Health Aide,Healthcare Support,Jaipur Skill Centre 5,2025-04-09,2025-07-02,completed,87.2,CERT-550,not_placed,,,,,unverified,Family responsibilities / not permitted to work,,,,,,
